val_loss,val_cnn_rmse,val_overall_rms_abundance_angle_distance,val_sum_per_class_rmse,loss,cnn_rmse,overall_rms_abundance_angle_distance,sum_per_class_rmse,TimeHistory
0.03525987644150977,0.18743483305307637,0.3787740067762021,0.5438180970353103,0.09582072768845386,0.30426196424676366,0.6367785596194433,0.9093422766427475,2.2962939739227295
0.005231740956718406,0.07224344862547608,0.1426494338670926,0.2132833198414615,0.014827440840370722,0.11649207215413346,0.22372863458904643,0.3419923175753502,1.9377710819244385
0.0028758049333710584,0.053602214077090295,0.1052939440446217,0.15682168891060055,0.0038604663555112185,0.0619376849379676,0.12563352729401686,0.182210254028013,1.9123024940490723
